id,title,genres,original_language,popularity,release_date,budget,revenue,runtime,status,vote_average,vote_count,release_year,profit
49385,Paradise Found,Drama,en,3.731,2003-01-01,0,0,89.0,Released,6.7,21,2003,0
49386,Femalien: Cosmic Crush,Science Fiction,en,3.731,2020-04-12,93000,0,104.0,Released,4.7,6,2020,-93000
49389,The Return of Superfly,Drama,en,3.731,1990-09-11,0,0,95.0,Released,6.1,24,1990,0
49398,Yes,Drama,en,3.731,2005-05-08,0,0,100.0,Released,6.2,18,2005,0
49404,Shapath,Action,hi,3.73,1997-12-12,0,0,140.0,Released,0.0,0,1997,0
49405,Love Guide for Dumpees,Romance,ko,3.73,2015-03-12,0,0,107.0,Released,6.7,9,2015,0
49414,How to Make a Monster,Horror,en,3.73,1958-01-07,0,0,73.0,Released,5.7,18,1958,0
49415,You Will Be Mine,Music,fr,3.729,2009-11-03,3000000,0,96.0,Released,5.2,42,2009,-3000000
49418,Full Tilt Boogie,Documentary,en,3.729,1997-09-09,0,0,97.0,Released,6.6,41,1997,0
49425,Why We Fight: The Nazis Strike,War,en,3.728,1943-01-01,0,0,42.0,Released,6.7,19,1943,0
49428,Roman Polanski: A Film Memoir,Documentary,en,3.728,2014-09-02,0,0,90.0,Released,6.4,27,2014,0
49431,The Teahouse of the August Moon,Comedy,en,3.728,1957-01-07,0,0,123.0,Released,6.0,31,1957,0
49433,"Sun, Hay, Erotica",Comedy,cs,3.728,1991-01-04,0,0,103.0,Released,5.7,17,1991,0
49434,The Meaning of Life,Animation,en,3.728,2005-01-01,0,0,12.0,Released,6.5,50,2005,0
49438,Alt-Right: Age of Rage,Documentary,en,3.728,2018-09-03,0,0,112.0,Released,6.1,19,2018,0
49443,The Lost Thing,Animation,en,3.727,2010-03-06,0,0,15.0,Released,6.9,65,2010,0
49444,The Callback Queen,Romance,en,3.727,2013-10-07,0,0,100.0,Released,5.8,5,2013,0
49446,Sea Breeze: Unfaithful Woman,Drama,ko,3.727,2020-11-09,0,0,90.0,Released,0.0,0,2020,0
49452,"HIStory on Film, Volume II",Music,en,3.726,1997-01-01,0,0,106.0,Released,8.2,57,1997,0
49455,The Girl on the Mountain,Thriller,en,3.726,2022-08-03,0,0,94.0,Released,6.0,10,2022,0
49460,Mustang Island,Comedy,en,3.726,2017-01-04,0,0,86.0,Released,6.2,18,2017,0
49461,Chandigarh Kare Aashiqui,Drama,hi,3.726,2021-10-12,0,0,117.0,Released,6.7,11,2021,0
49466,Oblivion 2: Backlash,Science Fiction,en,3.725,1996-02-04,0,0,83.0,Released,5.3,8,1996,0
49469,Charlotte for Ever,Drama,fr,3.725,1986-10-12,0,0,94.0,Released,4.9,22,1986,0
49471,Schramm,Horror,de,3.725,1993-01-01,0,0,65.0,Released,6.0,64,1993,0
49476,Chopper Chicks in Zombietown,Comedy,en,3.725,1989-05-04,0,0,86.0,Released,4.3,19,1989,0
49478,Lucky: No Time for Love,Drama,hi,3.724,2005-08-04,0,0,180.0,Released,4.9,22,2005,0
49481,Nice Guy Johnny,Comedy,en,3.724,2010-04-11,0,25,89.0,Released,5.4,19,2010,25
49485,World of Glory,Comedy,sv,3.724,1991-01-01,0,0,14.0,Released,7.1,50,1991,0
49489,Hate Story IV,Thriller,hi,3.724,2018-09-03,2900000,3200000,131.0,Released,6.9,9,2018,300000
49490,Farewell to the Ark,Fantasy,ja,3.724,1984-08-09,0,0,127.0,Released,6.8,15,1984,0
49495,"Mary Poppins, Goodbye",Family,ru,3.723,1983-06-06,0,0,141.0,Released,6.829,38,1983,0
49500,Afghan Knights,Adventure,en,3.723,2007-01-01,0,0,90.0,Released,4.8,8,2007,0
49508,Q85: A Musical Celebration for Quincy Jones,Music,en,3.723,2018-09-12,0,0,90.0,Released,0.0,0,2018,0
49511,Chicken Park,Comedy,en,3.722,1994-09-06,0,0,97.0,Released,3.2,42,1994,0
49512,Meet Me in Montenegro,Romance,en,3.722,2015-10-07,0,0,90.0,Released,4.3,8,2015,0
49519,Pennhurst,Horror,en,3.721,2012-08-10,1000000,0,77.0,Released,3.1,9,2012,-1000000
49520,Damaged,Drama,en,3.721,2015-03-01,0,0,84.0,Released,5.4,14,2015,0
49522,Of Love and Lies,Comedy,fr,3.721,2019-03-02,0,0,105.0,Released,6.7,57,2019,0
49524,Angel III: The Final Chapter,Action,en,3.721,1988-10-11,0,0,100.0,Released,5.0,20,1988,0
49525,Some Things That Stay,Drama,en,3.721,2004-05-11,0,0,96.0,Released,4.8,4,2004,0
49530,North Star,Action,en,3.721,1996-03-01,0,0,90.0,Released,5.2,32,1996,0
49533,At the Sinatra Club,Action,en,3.72,2010-01-09,2500000,0,85.0,Released,3.4,7,2010,-2500000
49539,Obit,Documentary,en,3.72,2017-11-01,0,0,93.0,Released,6.4,14,2017,0
49540,Split Decisions,Drama,en,3.72,1988-11-06,0,695822,95.0,Released,5.2,18,1988,695822
49543,Emmanuelle in Space 6: One Last Fling,Romance,en,3.72,1994-08-11,0,0,87.0,Released,5.4,7,1994,0
49544,Pluto and the Gopher,Animation,en,3.72,1950-10-02,0,0,7.0,Released,6.7,21,1950,0
49551,The Daytrippers,Drama,en,3.719,1997-05-03,0,0,87.0,Released,6.4,60,1997,0
49552,What Every Woman Wants,Drama,en,3.719,1954-10-06,0,0,86.0,Released,6.0,2,1954,0
49554,The Jesus Music,Documentary,en,3.719,2021-01-10,0,0,109.0,Released,8.0,4,2021,0
49560,Sex Girl 12,Drama,ko,3.718,2021-09-02,0,0,64.0,Released,10.0,1,2021,0
49561,Heavy Traffic,Animation,en,3.718,1973-08-08,950000,1500000,76.0,Released,6.4,47,1973,550000
49562,Ed and His Dead Mother,Comedy,en,3.718,1993-04-06,0,0,93.0,Released,5.575,36,1993,0
49563,The Wilby Conspiracy,Action,en,3.718,1975-01-02,0,0,105.0,Released,6.3,27,1975,0
49564,Open My Heart,Drama,it,3.718,2002-07-09,0,0,93.0,Released,4.6,9,2002,0
49565,As They Made Us,Drama,en,3.718,2022-08-04,0,0,96.0,Released,5.4,15,2022,0
49566,"Norm Macdonald: Hitler's Dog, Gossip & Trickery",Comedy,en,3.718,2017-09-05,0,0,60.0,Released,6.815,65,2017,0
49568,Hole Sister,Drama,ko,3.718,2021-02-04,0,0,70.0,Released,0.0,0,2021,0
49573,Chocolate City: Vegas Strip,Drama,en,3.718,2016-04-07,0,0,90.0,Released,6.5,11,2016,0
49574,Black Roses,Horror,en,3.718,1988-01-11,0,0,90.0,Released,5.5,38,1988,0
49579,Kishiryu Sentai Ryusoulger VS Lupinranger VS Patranger,Action,ja,3.717,2020-08-02,0,0,55.0,Released,0.0,0,2020,0
49580,Os Espetaculares,Comedy,pt,3.717,2020-04-09,0,0,87.0,Released,6.8,27,2020,0
49585,Mere Desh Ki Dharti,Comedy,hi,3.717,2022-06-05,0,0,142.0,Released,7.2,3,2022,0
49590,The Ruthless Four,Western,it,3.716,1968-09-02,0,0,100.0,Released,6.4,13,1968,0
49592,Killdozer,TV Movie,en,3.716,1974-02-02,0,0,74.0,Released,5.5,34,1974,0
49593,Love It Was Not,Documentary,de,3.716,2022-10-11,0,0,83.0,Released,0.0,0,2022,0
49597,Dogora,Science Fiction,ja,3.716,1964-11-08,0,0,83.0,Released,7.4,27,1964,0
49599,The Last Keepers,Fantasy,en,3.716,2013-04-01,0,0,85.0,Released,4.9,33,2013,0
49600,Ella Fitzgerald - Just One of Those Things,Documentary,en,3.716,2019-12-02,0,0,89.0,Released,7.1,9,2019,0
49604,Those Who Call,Horror,en,3.716,2021-10-12,0,0,90.0,Released,3.0,3,2021,0
49611,Tyler Perry's The Haves & The Have Nots - The Play,Comedy,en,3.715,2013-09-07,0,0,131.0,Released,7.2,9,2013,0
49613,Razzia,Crime,fr,3.715,1955-07-04,0,0,101.0,Released,6.7,60,1955,0
49615,The Nutty Boy,Family,pt,3.715,1995-07-07,0,0,83.0,Released,6.443,53,1995,0
49618,The Great Meaulnes,Drama,fr,3.714,2006-04-10,0,3904746,97.0,Released,5.4,37,2006,3904746
49620,Beware of the Jönsson Gang,Comedy,sv,3.714,1981-04-12,0,0,89.0,Released,6.2,48,1981,0
49622,Cells at Work!!: A gut-wrenching resurrection of the formidable enemy!,Animation,ja,3.714,2020-05-09,0,0,112.0,Released,7.1,8,2020,0
49627,My Prostitute Love,Drama,tr,3.714,1968-01-01,0,0,89.0,Released,7.8,34,1968,0
49643,Virgin People 3,Drama,en,3.713,2002-01-01,0,0,114.0,Released,2.0,1,2002,0
49644,The Dolphin: Story of a Dreamer,Animation,es,3.713,2009-08-10,3000000,0,86.0,Released,6.6,28,2009,-3000000
49647,História Secreta do Pop Brasileiro,Documentary,en,3.713,2019-11-10,0,0,172.0,Released,4.0,1,2019,0
49648,Population 2,Drama,en,3.713,2012-01-01,100000,0,82.0,Released,2.6,10,2012,-100000
49654,Robotech II: The Sentinels,Animation,en,3.712,1988-01-09,0,0,75.0,Released,7.9,13,1988,0
49657,One Day We'll Talk About Today,Drama,id,3.712,2020-02-01,0,0,120.0,Released,7.8,14,2020,0
49659,The Last Straight Man,Drama,en,3.712,2014-06-05,0,0,110.0,Released,5.5,28,2014,0
49660,Carry On Matron,Comedy,en,3.711,1972-05-05,0,0,87.0,Released,6.2,62,1972,0
49661,The Good Die Young,Crime,en,3.711,1954-02-03,0,0,100.0,Released,6.5,23,1954,0
49666,In the Realms of the Unreal,Documentary,en,3.711,2004-01-01,0,0,81.0,Released,7.2,34,2004,0
49668,A Colony,Drama,fr,3.711,2019-01-02,0,0,103.0,Released,6.9,31,2019,0
49672,Beyond the Time Barrier,Romance,en,3.711,1960-08-09,125000,0,75.0,Released,6.0,28,1960,-125000
49674,The Sleeping Negro,Drama,en,3.711,2021-12-02,0,0,73.0,Released,5.0,1,2021,0
49675,Creature with the Atom Brain,Horror,en,3.711,1955-01-07,0,0,69.0,Released,5.417,24,1955,0
49678,The Rounders,Comedy,en,3.711,1965-08-01,0,0,85.0,Released,5.3,23,1965,0
49679,Qualquer Gato Vira-Lata 2,Romance,pt,3.711,2015-04-06,0,0,104.0,Released,6.1,42,2015,0
49680,Wife's Woman,Romance,ko,3.711,2021-11-09,0,0,74.0,Released,0.0,0,2021,0
49682,Cheerful Weather for the Wedding,Drama,en,3.71,2012-07-12,0,0,93.0,Released,5.6,34,2012,0
49688,The Chapman Report,Drama,en,3.71,1962-05-10,0,0,125.0,Released,5.1,12,1962,0
49699,The Ultimate Game,Action,en,3.709,2001-06-11,1000000,0,91.0,Released,0.0,0,2001,-1000000
49706,Past Midnight,Drama,en,3.709,1991-01-01,0,0,100.0,Released,5.3,33,1991,0
49709,Fashionably Yours,Comedy,en,3.709,2020-11-04,0,0,85.0,Released,7.0,22,2020,0
49711,Second Chorus,Comedy,en,3.709,1941-03-01,0,0,84.0,Released,6.1,23,1941,0
49715,Dying of Laughter,Comedy,es,3.708,1999-12-03,3000000,0,113.0,Released,6.5,61,1999,-3000000
49721,Lucignolo,Comedy,it,3.708,1999-05-03,0,0,90.0,Released,5.2,53,1999,0
49723,Keizoku: Unsolved Mysteries - Beautiful Dreamer,Drama,ja,3.708,2000-01-03,0,0,119.0,Released,5.688,8,2000,0
49724,The Incredible Shrinking Wknd,Drama,es,3.708,2019-10-05,0,0,94.0,Released,5.8,18,2019,0
49725,Venus & Vegas,Action,en,3.708,2010-01-11,0,0,95.0,Released,4.0,22,2010,0
49730,The Manson Family Massacre,Horror,en,3.708,2019-05-08,0,0,90.0,Released,5.9,6,2019,0
49731,Off the Map,Drama,en,3.707,2003-05-09,0,0,108.0,Released,6.25,24,2003,0
49733,SGT. Will Gardner,War,en,3.707,2019-11-01,0,0,125.0,Released,4.6,15,2019,0
49736,Charlie Chan in Panama,Crime,en,3.707,1940-01-03,0,0,66.0,Released,7.2,15,1940,0
49742,The Invoking 2,Horror,en,3.707,2015-06-10,0,0,83.0,Released,4.1,16,2015,0
49747,Nudist Colony of the Dead,Comedy,en,3.706,1991-05-08,0,0,84.0,Released,4.8,9,1991,0
49751,Ha Ha Ha,Comedy,ko,3.706,2010-06-05,0,0,116.0,Released,6.22,41,2010,0
49757,Verdad o reto,Romance,es,3.706,2016-03-11,0,0,90.0,Released,5.8,6,2016,0
49760,Hot Lead & Cold Feet,Action,en,3.706,1978-05-07,0,0,90.0,Released,6.1,24,1978,0
49761,PressPausePlay,Documentary,en,3.705,2011-01-03,0,0,88.0,Released,7.0,21,2011,0
49762,The History of the World in 2 Hours,Documentary,en,3.705,2011-06-10,0,0,120.0,Released,6.1,32,2011,0
49763,Aberration,Horror,en,3.705,1997-11-09,0,0,93.0,Released,4.6,17,1997,0
49764,Café Lumière,Drama,ja,3.705,2004-01-09,0,0,103.0,Released,6.61,41,2004,0
49767,Minnie the Moocher,Music,en,3.705,1932-11-03,0,0,8.0,Released,6.7,56,1932,0
49771,Two Faced,Horror,en,3.705,2017-01-01,0,0,60.0,Released,6.7,3,2017,0
49773,Party Line,Thriller,en,3.704,1988-01-10,0,0,91.0,Released,5.0,9,1988,0
49776,"Institute Benjamenta, or This Dream People Call Human Life",Animation,en,3.704,1995-01-08,0,0,104.0,Released,7.6,33,1995,0
49778,Fire Cloud Evil God: Mask of Chaos,Action,zh,3.704,2020-01-01,0,0,74.0,Released,7.0,1,2020,0
49780,El Greco,Drama,en,3.704,2007-01-01,0,0,119.0,Released,5.9,31,2007,0
49786,Spider-Man Tech,Documentary,es,3.703,2007-02-05,0,0,44.0,Released,8.2,6,2007,0
49791,The Gypsy,Crime,fr,3.703,1975-05-12,0,0,102.0,Released,6.3,30,1975,0
49793,Perry Mason: The Case of the Maligned Mobster,Crime,en,3.703,1991-11-02,0,0,95.0,Released,6.0,6,1991,0
49795,More About the Children of Noisy Village,Family,sv,3.703,1987-05-09,0,0,89.0,Released,6.7,10,1987,0
49796,The Rainbow,Action,en,3.703,1989-05-05,0,0,113.0,Released,5.6,18,1989,0
49800,Hell Is a City,Crime,en,3.702,1960-10-04,0,0,98.0,Released,6.6,22,1960,0
49811,Warren Ellis: Captured Ghosts,Documentary,en,3.702,2011-01-11,0,0,78.0,Released,6.8,9,2011,0
49818,He's Way More Famous Than You,Comedy,en,3.701,2013-10-05,0,0,98.0,Released,4.2,16,2013,0
49820,A Triumph of the Heart: The Ricky Bell Story,Drama,en,3.701,1991-02-04,0,0,100.0,Released,5.1,9,1991,0
49821,Agony: The Life and Death of Rasputin,History,ru,3.701,1981-01-09,0,0,142.0,Released,6.8,28,1981,0
49823,Borley Rectory,Animation,en,3.701,2017-06-06,0,0,75.0,Released,5.3,9,2017,0
49826,The Shark Is Still Working: The Impact & Legacy of 'Jaws',Documentary,en,3.7,2009-02-05,0,0,103.0,Released,7.2,19,2009,0
49829,Absolute Zero,Action,en,3.7,2006-01-03,0,0,86.0,Released,5.346,39,2006,0
49831,The Light of Dawn: The Normandy Landings,Documentary,fr,3.7,2014-06-06,0,0,100.0,Released,8.0,1,2014,0
49836,Chicago 10,Documentary,en,3.7,2007-01-01,0,0,110.0,Released,6.0,13,2007,0
49838,Mr. Muhsin,Drama,tr,3.699,1987-01-05,0,0,120.0,Released,8.1,54,1987,0
49840,Cyclone,Action,fr,3.699,1987-05-06,0,0,89.0,Released,3.9,23,1987,0
49843,Why We Fight: Divide and Conquer,Documentary,en,3.699,1943-02-01,0,0,57.0,Released,6.7,10,1943,0
49844,Max Steel: Bio Crisis,Action,en,3.699,2008-01-10,0,0,52.0,Released,8.3,15,2008,0
49845,This Is How the World Ends,Drama,en,3.699,2000-01-01,700000,0,44.0,Released,6.0,10,2000,-700000
49847,Back Street Girls: Gokudols,Action,ja,3.699,2019-08-02,0,0,87.0,Released,6.0,4,2019,0
49853,The North Star,Drama,en,3.699,1943-04-11,0,0,108.0,Released,5.9,17,1943,0
49856,The Legend of Lizzie Borden,TV Movie,en,3.699,1975-10-02,0,0,96.0,Released,6.583,24,1975,0
49859,Linda Ronstadt: The Sound of My Voice,Documentary,en,3.699,2019-06-09,0,0,95.0,Released,7.7,22,2019,0
49860,Amityville Toybox,Horror,en,3.699,2016-07-06,0,0,74.0,Released,2.0,8,2016,0
49864,The Lovely Month of May,Documentary,fr,3.698,1963-01-05,0,0,165.0,Released,8.4,33,1963,0
49866,Naai Sekar Returns,Comedy,ta,3.698,2022-09-12,0,0,144.0,Released,6.0,3,2022,0
49869,The Pastor's Wife,Crime,en,3.698,2011-05-11,0,0,87.0,Released,6.0,13,2011,0
49870,Detective Conan: Shinichi Kudo and the Kyoto Shinsengumi Murder Case,Crime,ja,3.698,2012-04-04,0,0,87.0,Released,6.7,6,2012,0
49872,It Comes,Mystery,ja,3.698,2018-07-12,0,0,135.0,Released,6.5,25,2018,0
49874,The Pee-wee Herman Show,Comedy,en,3.698,1981-01-01,0,0,58.0,Released,7.5,22,1981,0
49882,Elias and the Treasure of the Sea,Animation,no,3.697,2010-10-12,0,0,74.0,Released,4.8,6,2010,0
49884,My Brothers and I,Drama,fr,3.697,2022-05-01,0,0,108.0,Released,7.5,38,2022,0
49886,Philophobia: or the Fear of Falling in Love,Comedy,en,3.697,2019-12-11,0,0,85.0,Released,5.9,7,2019,0
49888,The True Story of Black Hawk Down,Documentary,en,3.697,2003-03-06,0,0,92.0,Released,6.7,9,2003,0
49889,All the Little Animals,Drama,en,3.697,1999-09-07,0,23349,112.0,Released,6.2,26,1999,23349
49893,Four Guns to the Border,Western,en,3.697,1954-05-11,0,0,83.0,Released,4.0,9,1954,0
49895,The Curse of Halloween Jack,Horror,en,3.696,2019-01-10,0,0,81.0,Released,4.5,12,2019,0
49897,Indian,Drama,ta,3.696,1996-09-05,0,0,185.0,Released,6.9,50,1996,0
49902,The Romance of Astrea and Celadon,Drama,fr,3.696,2007-02-09,0,0,109.0,Released,5.9,30,2007,0
49909,Guncrazy,Drama,en,3.695,1992-11-09,800000,0,97.0,Released,5.4,39,1992,-800000
49912,Friedkin Uncut,Documentary,en,3.695,2018-05-11,0,0,107.0,Released,7.154,26,2018,0
49915,Poster Boy,Comedy,en,3.695,2004-08-05,0,0,98.0,Released,5.5,21,2004,0
49917,Tomorrow I'll Wake Up and Scald Myself with Tea,Comedy,cs,3.695,1977-12-08,0,0,93.0,Released,6.2,38,1977,0
49922,Lift Me Up,Family,en,3.695,2015-04-10,0,0,108.0,Released,5.9,26,2015,0
49926,Doc Savage: The Man of Bronze,Adventure,en,3.695,1975-01-06,0,0,112.0,Released,4.9,30,1975,0
49927,iMordecai,Comedy,en,3.695,2023-10-02,0,0,102.0,Released,2.0,1,2023,0
49929,Ladies They Talk About,Crime,en,3.695,1933-04-02,0,0,69.0,Released,6.0,30,1933,0
49932,Three Delicious Sisters 2,Drama,ko,3.694,2020-09-05,0,0,65.0,Released,0.0,0,2020,0
49935,20 Years After,Drama,en,3.694,2008-01-01,1000000,0,95.0,Released,3.1,36,2008,-1000000
49940,The Stone Angel,Drama,en,3.694,2007-12-09,0,473993,116.0,Released,5.5,23,2007,473993
49941,Johnny Carson: King of Late Night,Documentary,en,3.694,2012-01-01,0,0,115.0,Released,7.7,11,2012,0
49943,Charles Manson: The Final Words,Documentary,en,3.694,2017-10-09,0,0,104.0,Released,0.0,0,2017,0
49945,The Set Up,Drama,en,3.693,2019-09-08,0,0,103.0,Released,4.3,6,2019,0
49946,Alien Armageddon,Science Fiction,en,3.693,2011-06-11,0,0,95.0,Released,2.5,22,2011,0
49947,These Old Broads,TV Movie,en,3.693,2001-12-02,0,0,89.0,Released,6.4,7,2001,0
49950,Cold Brook,Drama,en,3.693,2019-08-11,0,0,100.0,Released,7.3,18,2019,0
49953,A Ring for Christmas,TV Movie,en,3.693,2020-08-11,0,0,80.0,Released,6.1,8,2020,0
49958,Eva Braun,Drama,it,3.693,2015-09-02,30000,0,80.0,Released,4.7,13,2015,-30000
49963,The Big I Am,Thriller,en,3.692,2010-07-04,0,0,105.0,Released,4.9,15,2010,0
49964,Unforgivable Blackness: The Rise and Fall of Jack Johnson,Documentary,en,3.692,2004-04-09,0,0,214.0,Released,7.0,25,2004,0
49967,Burnt Offering,Horror,en,3.692,2018-09-10,0,0,73.0,Released,6.0,5,2018,0
49969,The Bloodstained Shadow,Horror,it,3.692,1978-02-06,0,0,109.0,Released,6.2,29,1978,0
49972,Why We Ride,Documentary,en,3.692,2013-03-10,0,0,85.0,Released,7.4,18,2013,0
49973,Donald Gets Drafted,Animation,en,3.692,1942-01-05,0,0,9.0,Released,6.3,21,1942,0
49977,David Cross: Making America Great Again,Comedy,en,3.692,2016-05-08,0,0,74.0,Released,6.7,32,2016,0
49978,Necrosis,Horror,en,3.692,2009-01-01,0,0,90.0,Released,3.6,22,2009,0
49979,The Other Side of the Mirror: Bob Dylan Live at the Newport Folk Festival,Music,en,3.692,2007-07-12,0,0,83.0,Released,7.9,8,2007,0
49980,Wedding of Dreams,Romance,en,3.692,2018-08-09,0,0,120.0,Released,5.0,14,2018,0
49983,Fading of the Cries,Horror,en,3.691,2011-08-07,450000,0,90.0,Released,3.8,24,2011,-450000
49989,Bog,Horror,en,3.691,1979-01-05,0,0,90.0,Released,3.0,13,1979,0
49991,The Making of 'Superman II',Documentary,en,3.691,1982-01-01,0,0,52.0,Released,7.0,5,1982,0
49992,Unfinished Sky,Romance,en,3.691,2007-04-08,0,0,94.0,Released,6.7,18,2007,0
49997,Postcards from London,Drama,en,3.691,2018-09-11,0,0,90.0,Released,5.8,24,2018,0
49998,Golmaal 3,Comedy,hi,3.69,2010-05-11,10000000,0,155.0,Released,5.6,53,2010,-10000000
49999,Au Pair Girls,Comedy,en,3.69,1972-01-07,0,0,85.0,Released,4.2,15,1972,0
50002,Miss Me This Christmas,Comedy,en,3.69,2017-01-11,0,0,87.0,Released,5.1,22,2017,0
50005,The Final Prophecies,Documentary,en,3.69,2010-01-04,0,0,81.0,Released,7.9,7,2010,0
50007,Handjob Cabin,Horror,en,3.69,2015-06-10,0,0,3.0,Released,7.2,10,2015,0
50018,Return to Innocence,Drama,en,3.69,2001-05-05,100000,0,110.0,Released,6.8,54,2001,-100000
50023,Maide'nin Altın Günü,Family,tr,3.689,2017-08-12,0,0,103.0,Released,4.5,14,2017,0
50026,Dracano,Action,en,3.689,2013-04-06,0,0,91.0,Released,2.9,12,2013,0
50037,Blood of the Templars,Fantasy,de,3.688,2005-05-04,0,0,180.0,Released,6.7,39,2005,0
50038,Freaknik: The Musical,Animation,en,3.688,2010-05-03,0,0,45.0,Released,6.3,10,2010,0
50042,Exhibition,Drama,en,3.688,2013-09-08,0,0,104.0,Released,4.8,19,2013,0
50043,Shout at the Devil,Adventure,en,3.688,1976-12-04,10000000,0,147.0,Released,6.1,29,1976,-10000000
50047,Farewell Kamen Rider Den-O: Final Countdown,Action,ja,3.688,2008-04-10,0,6579353,83.0,Released,8.0,2,2008,6579353
50048,My Small Land,Drama,ja,3.687,2022-06-05,0,0,114.0,Released,7.5,2,2022,0
50049,Fukrey Returns,Comedy,hi,3.687,2017-07-12,0,0,135.0,Released,6.6,26,2017,0
50050,The Rolling Stones: Sweet Summer Sun - Hyde Park Live,Music,en,3.687,2013-04-11,0,0,118.0,Released,7.5,16,2013,0
50053,Skate Or Die,Action,fr,3.687,2008-11-06,0,0,92.0,Released,4.6,24,2008,0
50054,The Gilded Age,Documentary,en,3.687,2018-06-02,0,0,113.0,Released,6.0,1,2018,0
50058,Worlds of Ursula K. Le Guin,Documentary,en,3.687,2018-11-06,0,0,66.0,Released,7.7,6,2018,0
50059,Abbott and Costello in the Foreign Legion,Comedy,en,3.687,1950-05-08,0,0,80.0,Released,6.5,26,1950,0
50063,Doomed! The Untold Story of Roger Corman's The Fantastic Four,Documentary,en,3.687,2015-10-07,50000,0,85.0,Released,7.0,27,2015,-50000
50064,Tazza: One Eyed Jack,Crime,ko,3.687,2019-11-09,0,15704187,139.0,Released,6.9,17,2019,15704187
50065,The Third Day: Autumn,Drama,en,3.687,2020-03-10,0,0,715.0,Released,7.7,6,2020,0
50067,Alex Brooker: Disability and Me,Documentary,en,3.687,2020-05-07,0,0,60.0,Released,0.0,0,2020,0
50070,Raging Phoenix,Thriller,th,3.687,2009-12-08,0,0,112.0,Released,6.3,42,2009,0
50071,Fire Over England,War,en,3.686,1937-05-03,0,0,92.0,Released,5.9,28,1937,0
50074,Kit Kat,Comedy,ar,3.686,1991-09-09,0,0,128.0,Released,7.6,28,1991,0
50075,Hell on the Battleground,Action,en,3.686,1987-01-04,0,0,82.0,Released,3.4,5,1987,0
50081,For a Woman,Drama,fr,3.686,2013-03-07,0,0,110.0,Released,6.1,36,2013,0
50083,Suspension of Disbelief,Thriller,en,3.686,2012-01-11,0,0,112.0,Released,4.2,18,2012,0
50085,In the Key of Love,Romance,en,3.686,2019-01-07,0,0,90.0,Released,7.0,12,2019,0
50087,Dario Argento's World of Horror,Documentary,it,3.685,1985-01-01,0,0,76.0,Released,6.8,8,1985,0
50089,Comic Book Superheroes Unmasked,Documentary,en,3.685,2003-01-07,0,0,100.0,Released,7.2,14,2003,0
50092,Online Crush,Drama,en,3.685,2010-01-01,0,0,81.0,Released,4.0,3,2010,0
50095,Raksha Bandhan,Comedy,hi,3.685,2022-11-08,8799651,0,110.0,Released,6.9,9,2022,-8799651
50096,Chemical Wedding,Horror,en,3.685,2008-04-05,0,0,106.0,Released,4.6,18,2008,0
50100,The Galapagos Affair: Satan Came to Eden,Documentary,en,3.684,2014-03-04,0,0,126.0,Released,6.8,33,2014,0
50101,The Prime Gig,Drama,en,3.684,2000-01-01,0,0,98.0,Released,5.8,20,2000,0
50107,Deli Deli Küpeli,Drama,tr,3.684,1986-01-01,0,0,87.0,Released,7.4,26,1986,0
50116,Snuff 102,Thriller,es,3.683,2007-01-03,0,0,101.0,Released,3.5,25,2007,0
50118,Perkins' 14,Horror,en,3.683,2009-09-01,0,0,95.0,Released,4.6,38,2009,0
50125,Wasteland,Science Fiction,en,3.683,2011-11-10,0,0,80.0,Released,2.7,9,2011,0
50129,Eagle and the Albatross,Comedy,en,3.683,2020-12-02,0,0,96.0,Released,2.0,1,2020,0
50130,To Be Someone,Crime,en,3.682,2021-09-07,0,0,84.0,Released,4.7,5,2021,0
50134,Mister Ten Per Cent,Comedy,en,3.682,1967-01-01,0,0,84.0,Released,4.8,2,1967,0
50136,Badmaash Company,Crime,hi,3.682,2010-07-05,1900000,5100000,144.0,Released,5.8,41,2010,3200000
50137,High Roller: The Stu Ungar Story,Drama,en,3.682,2003-01-05,0,0,120.0,Released,6.4,14,2003,0
50140,The Beasts' Carnival,Crime,es,3.682,1980-03-12,0,0,91.0,Released,6.4,9,1980,0
50144,Lo smemorato di Collegno,Comedy,it,3.682,1962-07-09,0,0,84.0,Released,6.7,39,1962,0
50146,Seeing Double,Family,en,3.682,2003-11-04,0,0,91.0,Released,4.7,17,2003,0
